"date (UTC)",description,moneyIn,moneyOut,"tx hash","current balance"
20170424,"PAYMENT RECEIVED",1356854630,0,5ead72fbb4eb2dc7f3542edfd30ee6fc0ec5ae4ce76e706251708800fe9260a2,173971513576
20170424,"PAYMENT RECEIVED",1375513432,0,8f202f59ab8e3da5a0036dce1bc6c122b58393f62801b7cf7a6ca20a9b36eb63,172614658946
20170424,"PAYMENT RECEIVED",1399314020,0,10c4e5121dfd09bce3c2116c304bad556227b596db71293bf95d5b4348963e6b,171239145514
20170424,"PAYMENT RECEIVED",1379773266,0,43295a8f238ff50589b19e9e0870b60a7e919d602f200680725729c43cebd8f3,169839831494
20170424,"PAYMENT RECEIVED",1302352243,0,b49451f229283cf184fc2f78c4d8ee44bba61a18859b780bae3b971c9b9dd8b9,168460058228
20170424,"PAYMENT RECEIVED",1364163834,0,756efeda115e36f44584e28d291622a3273bf0ee90927d3f4d7b2c46e34977eb,167157705985
20170424,"PAYMENT RECEIVED",1268207011,0,acdc07731b6bd77a964796e684a7a28147f9cb6fb728926a41438a48abaa7e1e,165793542151
20170424,"PAYMENT RECEIVED",1315357498,0,f011913d6d077a9a9fbd8a35c2a288348ea78313b4f4e93c1e6366dcde802c2c,164525335140
20170423,"PAYMENT RECEIVED",1404003011,0,172790088318b8f5b911b685999283946f2abfb1ab361fead63d95f7ac1a8231,163209977642
20170423,"PAYMENT RECEIVED",1277096874,0,938edc46edccf7a819cfde556736f7cbd82efd91d535dce44aa608e347aca666,161805974631
20170423,"PAYMENT RECEIVED",1261640584,0,ef2b04cbe720389658454955a43f4cf90fffca6c67430374c08f98ab9206f77c,160528877757
20170423,"PAYMENT RECEIVED",1355345415,0,b136867a429c3300b2ffe12aead9c731f0a4199290d283cde9ac8292aa35abda,159267237173
20170423,"PAYMENT RECEIVED",1338401069,0,6e5a003fa367e63734943f2969ae1c6b29750ce20d71026f1ddab4813d2f67fe,157911891758
20170423,"PAYMENT RECEIVED",1450809427,0,a709142f2e173af62b68c72064ad89515800af4d7562d8e1a8268a203a58cd22,156573490689
20170423,"PAYMENT RECEIVED",1392095662,0,a978515fd786a8aa167b5d15c2ec67b59720716bddb63afa6916478d5a2461e7,155122681262
20170423,"PAYMENT RECEIVED",1391455635,0,0ac1c66db7dffa9a0207ffe0a3562cc9c6a7ac6288bf3a7bfc01daafb23f57d1,153730585600
20170423,"PAYMENT RECEIVED",1504981314,0,60e7ddcd0dd8bd2af053c95bb4a7fd12227c537155020cac02c6adf7998051c5,152339129965
20170423,"PAYMENT RECEIVED",1421970099,0,1a2dba9cd2a787c4f64e35187f5a33ded72577b7880da9c38538b25f113962e0,150834148651
20170423,"PAYMENT RECEIVED",1323971346,0,db876d228def444d3b519f8977b9c8d2cf8c87f66b4097c191be77aab341ad6d,149412178552
20170422,"PAYMENT RECEIVED",1348087564,0,ce77a60f29bbaf6822526847dc1f964fed4a63b768b018bf9d0a99e1285fc8d6,148088207206
20170422,"PAYMENT RECEIVED",1314168597,0,41a4e8060d6c4aedec57c79e10da59262a5d24733e1d11bac88d57611c11d8cb,146740119642
20170422,"PAYMENT RECEIVED",1354901030,0,38451abff0ee63385a3b2ac5c71019d08b2c4911ba42b05a848dc5db49347271,145425951045
20170422,"PAYMENT RECEIVED",1356384019,0,0d7294315b390c87dcaed60310424747097d0c421e431de9637f7b765955569d,144071050015
20170422,"PAYMENT RECEIVED",1335390080,0,958f484d2e64b5097cf22168dd28073c3cf192c3e00ea8c8508aa1badd0a57c4,142714665996
20170422,"PAYMENT RECEIVED",1366966731,0,24abf817fbaa8ae4303611f0c1f27cbec50977fe0b644b616f40e01ec874d030,141379275916
20170422,"PAYMENT RECEIVED",1363569306,0,11a383b1fcdcc87c74446d5c3f5438d88c193fecc88664cdadc93ab586d085d5,140012309185
20170422,"PAYMENT RECEIVED",1396334693,0,076d625123cc059d96e97b59ef3db5ad1d585490b3c38c00dcbd2510e49fbd11,138648739879
20170422,"PAYMENT RECEIVED",1382428844,0,14c7a00b31425ce9559d09b183329832195dd497a469755d4cc560c7e3196e77,137252405186
20170422,"PAYMENT RECEIVED",1341766506,0,b413f25ba7d5c504c8e07ed9098e004e7b2e2dc1409e9721c6014c9e112541a8,135869976342
20170422,"PAYMENT RECEIVED",1352282740,0,1e489792a485e10ae4d9d7d495fa9056c245767bbc27081068cc39c9a1215d8e,134528209836
20170422,"PAYMENT RECEIVED",1290907108,0,95cde2d6706ff22d226c0e0641a9e0c6d5175dfba98cc78248b71a0930cdcf1d,133175927096
20170422,"PAYMENT RECEIVED",1296632891,0,7a572e6394a8a0b8db7cd67862687685e1826dd4fe0b91ed901fa4016e8857a4,131885019988
20170421,"PAYMENT RECEIVED",1333030229,0,a12efbe14355669d7d3368db67814ecffd39626732ccf85b860d206bbd98375a,130588387097
20170421,"PAYMENT RECEIVED",1407671806,0,ae58c68496f5dd764dcf4382d30e9a1d40133b0f9c6634ba9aeffed062683b3a,129255356868
20170421,"PAYMENT RECEIVED",1406079690,0,e25e109593267a86c492244a3f66e08ca26a5aa0f07d9b32fe4d19f552df6053,127847685062
20170421,"PAYMENT RECEIVED",1398377347,0,0a01b072215a6d13e188e029e78eb3979d59ccf58c9ac196a3651bbfb4bb2e13,126441605372
20170421,"PAYMENT RECEIVED",1357671454,0,eb0e741aa2ddb48841474aca4821824b04278cdf360a5e3cfa27dea892e1ac16,125043228025
20170421,"PAYMENT RECEIVED",1331921235,0,3a392670d4fcbfe86a09cc1c28120875d66db8437c1e5cc526deb27b4384e3e0,123685556571
20170421,"PAYMENT RECEIVED",1361553523,0,9940b836cdd1e0e122ed5fe8d1d5ff70fbae19f180461e4e2b36c0a58035ba51,122353635336
20170421,"PAYMENT RECEIVED",1408425752,0,5dd3981d6fa9fef59fc4e654893aeadfeb069dcf2ff133a56cd00a9446f8fbf3,120992081813
20170420,"PAYMENT RECEIVED",1450679101,0,6ca2978690fb4a6c42831dcc469a66a0aa760594bb496e5f7f3c226835012a7b,119583656061
20170420,"PAYMENT RECEIVED",1384376704,0,917093834d608b509ad242625f1734ead431e6ba8d3835655077e2cb596de3f4,118132976960
20170420,"PAYMENT RECEIVED",1401045567,0,80422c7c0ea6066edacdb02314049c97ce79342bc09ae8759a3001dc730f170b,116748600256
20170420,"PAYMENT RECEIVED",1419411708,0,0bf34a307ffdf2350d691a4543524f0a6167cb3dbb7224b8030e0162fcd516ae,115347554689
20170420,"PAYMENT RECEIVED",1432767891,0,84889a1488da2b6a5aaebffbaaf128946bbe6b135c5457a3d4fef8a59a44f644,113928142981
20170420,"PAYMENT RECEIVED",1475786240,0,6a4a0791931432ed580680879cb3d19a2977fc606e7e1bb3a41b0fc4b0ff86c3,112495375090
20170420,"PAYMENT RECEIVED",1434603193,0,f260402d1101ed5805fa88961d68ed15450b6e72e8fac90490b749bc84760686,111019588850
20170420,"PAYMENT RECEIVED",1385014337,0,5879f969cb36389077e48366be34a32d6698886f5098347f39554efb31cb2ef7,109584985657
20170420,"PAYMENT RECEIVED",1350245856,0,02eb54a9b2b55ab8403232c02a8b89726890e1013dd5f0833c0c0494aa28e4d7,108199971320
20170420,"PAYMENT RECEIVED",1363893197,0,153b1c23611c8f0d4eec146e3842d9f8da0692beba0799a65094600d772a6f89,106849725464
20170420,"PAYMENT RECEIVED",1379321129,0,03bafe4cb32b5a216f9eaa1376a138bf536675adeb0611c8412dd45883b8ee02,105485832267
20170420,"PAYMENT RECEIVED",1384502404,0,c18a9cfd4130507606c8449095c0fa98d06a3185e3ad5e4b22bc9dd0cb32a19c,104106511138
20170420,"PAYMENT RECEIVED",1343713114,0,f711b444a9ea155d4b7409ebcf387bf5e791e2383e24252101846657e18e005b,102722008734
20170420,"PAYMENT RECEIVED",1399524266,0,c7548996b06f01ca9316e2031aea41d00d375e0acc20601581bb4f5041de38e7,101378295620
20170420,"PAYMENT RECEIVED",1351789128,0,f2e97739fc8f70c009d2d0e8f2ad8691c2849b83d2450f7b230d1dcb9867217b,99978771354
20170419,"PAYMENT RECEIVED",1348990822,0,89d377f298bae5fffdf271705390b2e2998e13a8514e385c08de0b79f2392a80,98626982226
20170419,"PAYMENT RECEIVED",1388278192,0,3947aa9165f767ba4c5ea78dbc51303f4f6d8425f61e1bcd2689eace1ede0a88,97277991404
20170419,"PAYMENT RECEIVED",1410944486,0,7b5e8c7084f06a830787f62c6340de33f98d8340cc3623374ece0c2960fbd8f0,95889713212
20170419,"PAYMENT RECEIVED",1366365575,0,e75de7cedf36eb4ff416c42c3418b7429e6f58d20c94c848eb565bda40e22ff2,94478768726
20170419,"PAYMENT RECEIVED",1367701704,0,ab844f588c31c6d8c6a7a3498a2383154ef11cdd39f781adab81d6123bedce72,93112403151
20170419,"PAYMENT RECEIVED",1384006272,0,244b0e38b2238f2eca1efb3ce0d9048956eebf4ea38d9952411759b214cfad43,91744701447
20170419,"PAYMENT RECEIVED",1346540623,0,bab0f8ae746d7a0588d62ab81dc87f16d6e2274a441752298e6a7a6e7caf2e5d,90360695175
20170418,"PAYMENT RECEIVED",1371253728,0,49cdb3869d7e91ba571169ec3e49c81cf1f0d22d52f491d3590c37261e3508f3,89014154552
20170418,"PAYMENT RECEIVED",1446682375,0,e0792f5013cf17319fb7ac5c978612d4808c7cb54156e9f5797b323c651b8efb,87642900824
20170418,"PAYMENT RECEIVED",1432824880,0,6d15e74336d49fba15693fbee4e3d565f4d9914b77f82d6a16c1a2714d048b65,86196218449
20170418,"PAYMENT RECEIVED",1421874771,0,43638d168eeeb6b874ca6a3f6fcf34d920e7316b6b5d10b388b3b4e2abe115cb,84763393569
20170418,"PAYMENT RECEIVED",1373920341,0,80737844c169e9443697447e7b3349df1b8cc0abd14bf4c2c91e7c7edfbd1e6d,83341518798
20170418,"PAYMENT RECEIVED",1410272065,0,167dd933e3171b9dc9d9f560a0c5c0c5986dad230dcd4f34e2d34d583136f99f,81967598457
20170418,"PAYMENT RECEIVED",1379054881,0,382281abc6793b932b9acc72a88d448faaae9aa8e0cf26380e74c01f8b2d7cea,80557326392
20170418,"PAYMENT SENT",0,-30236754091,f31f947a91ef8d420778f2126f5c293d1b98a8af9d744d239503be3699e4f0bb,79178271511
20170418,"PAYMENT SENT",0,-11440631788,4a3d6d6bcbbb654c989c4d56e49a6cbcbd02fc1efc235e391a4280de5a2ee35a,118923124233
20170418,"PAYMENT SENT",0,-5023791629,4317c708824a5f51f513501c54399ec57e5e9a4798c2b26ad1f7969c409d57f9,113899332604
20170418,"PAYMENT SENT",0,-4484307002,57d6ec7951bc0f07b89ea50f4188b98d5fc2dd4d4e2e78f7fb92992459907e34,109415025602
20170418,"PAYMENT RECEIVED",1492985551,0,f37b4493adffd6504fda95ee467411305f3e3b8aec5edc97ba9510407673c9b3,130363756021
20170418,"PAYMENT RECEIVED",1416298979,0,5cb66f62a6d129ad7e08d39278cad52ed52f8d16398a1056c51e5655ea6f48dc,128870770470
20170418,"PAYMENT RECEIVED",1384073210,0,3e3f9cacaf0c7928733321f4e53b17db68169deb0e8f1bbf68348d8ae813446e,127454471491
20170418,"PAYMENT RECEIVED",1377363413,0,5889fefef3eee5afad5efd4e28d6f7d1c3530613bbe62698ccbb9fa2ea04934c,126070398281
20170418,"PAYMENT RECEIVED",1362144624,0,1581e6683fc98009819acd439ebd157787089b0e8dcb1eb0241bb1c2b58f0986,124693034868
20170418,"PAYMENT RECEIVED",1395993120,0,871d4cea0251daf3d20a3ea12bf8e94fb4d71204483d118fc190b9ef61bae4f9,123330890244
20170418,"PAYMENT RECEIVED",1415638718,0,76791ca44b33bd8e034600cebd1988e516d08aee1f0b752cb3a1e37fa05674e5,121934897124
20170418,"PAYMENT RECEIVED",1394884095,0,5ab24276ffaff2d7e27ea8ebfbd12911a3dec4a205859e6154c5cfee5763b654,120519258406
20170418,"PAYMENT RECEIVED",1400717481,0,a37e72f21069b07352112bb86ca6bde59c4ed107af2bb73995a1f8f4072bfc91,119124374311
20170417,"PAYMENT RECEIVED",1400809417,0,ca8ebdd61e25e2c74a98ba68e43eb154e42fe40a16e4e257faee4ef963d89ed2,117723656830
20170417,"PAYMENT RECEIVED",1414946609,0,824012204526a307faa5824fd83c5986d6be09291ced87009482cc397e628fcf,116322847413
20170417,"PAYMENT RECEIVED",1362721710,0,8c5bb2790f361ff12152ccbdc8149b42294a165e767ef042d0fb0b012d552e0a,114907900804
20170417,"PAYMENT SENT",0,-50047200,ec0e21d3318a38e93af06a516c9530b9f38b3edc729df26e659f946122f99aa1,113545179094
20170417,"PAYMENT RECEIVED",1340181032,0,9ff0cf46bdca6e93ce8576eaae8a95f129292c562d8df202b6120f8bfe4eb856,113595226294
20170417,"PAYMENT RECEIVED",1345416337,0,cab044cad60f9a6ffeda533e3f2235b18d6f1d7f5159ba2440b18ed70c1f1e56,112255045262
20170417,"PAYMENT RECEIVED",1304785970,0,5bd019820abee8521af9155349adece334566758ae6f1685de65b646262931b0,110909628925
20170417,"PAYMENT RECEIVED",1406918856,0,bf9ecc430f97f5c5aa4b07e638c46c1b8864b0d8b86c8dfb5b1485e12c4d1dd3,109604842955
20170417,"PAYMENT RECEIVED",1322193954,0,896d4551034d0cc2f4aaf7714f44f142392f2f3748e10816302fd5bc9698c56d,108197924099
20170417,"PAYMENT RECEIVED",1268894650,0,50bbca184713c617c16cf96db672c7ba70d77d96606835bc8dbe47fe2c60ae25,106875730145
20170417,"PAYMENT RECEIVED",1299339684,0,819671c31d61ade61ae1b89124c0ce1cd1b28e93d6c1f239c8f8314ce0c09802,105606835495
20170417,"PAYMENT RECEIVED",1334814822,0,7e2579a604d71cfb86b3c0279fb022b67ece429ebe2423330b044fe8d2a15750,104307495811
20170416,"PAYMENT RECEIVED",1349492913,0,19122ed6cced1684eef623824446be7be101ac71168170020ab14240a3f66f81,102972680989
20170416,"PAYMENT RECEIVED",1370527541,0,19ceafc984b046926bcf8d2dcaa0c276bc04276ab6a15418de5d15c90e78d14e,101623188076
20170416,"PAYMENT RECEIVED",1283543505,0,7224b1dc7ad1f07393a5dd8366b7d7b550d6ae3e49fbe6d1a1a2c9ad684d4ec3,100252660535
20170416,"PAYMENT RECEIVED",1344357099,0,bb2748a6314845d15a18d92baa1fb513fe3a99d0af8cdbf7dbd9e9f8ffb781c9,98969117030
20170416,"PAYMENT RECEIVED",1334600873,0,fccd378acabceb82a94262c40320034aee01b4eff5f1698f399772c8b89c24cc,97624759931
20170416,"PAYMENT RECEIVED",1409912641,0,dc7a674632e4cc490db81b52453c9b9513fbfbb4fc8db5e8b9980cc43ee926ce,96290159058
20170416,"PAYMENT RECEIVED",1266404860,0,04dc96c3afb5ca49382c1d9f6ff1b4116c0028431a1c0802ae088789dbe6ca4a,94880246417
20170416,"PAYMENT RECEIVED",1334515663,0,555ff7aeba6887516a36fe9d5bb9b9bd22403689a9cde2152a1f09cbeb025bcc,93613841557
20170416,"PAYMENT RECEIVED",1366722645,0,e6ab1af986470865d4770e5236e4087853574bcba67921e0a89e0b90ae372887,92279325894
20170416,"PAYMENT RECEIVED",1294214619,0,a7ff582747ecaa2981aeed236b82a6c42e69abf1f649a3084a348cf57593d565,90912603249
20170416,"PAYMENT RECEIVED",1371504288,0,47febbacc7bf65effa819c4028806e22172d9ba52f83ef6b6392625856da0976,89618388630
20170416,"PAYMENT RECEIVED",1302721762,0,02b1f7c564765802e34cd7c950053e7ab4598ef40ea6b338a2cf61766306695f,88246884342
20170416,"PAYMENT RECEIVED",1429372994,0,164b5812e571f1fe5aecc9e7c4db4fa309ca87b5ca1f4a4a0f35d7f6aee0c2f2,86944162580
20170416,"PAYMENT RECEIVED",1351187985,0,04b81d77e0c1322057e0ad06481a52c63beb997cdcebfbd08027b16161ecc461,85514789586
20170416,"PAYMENT RECEIVED",1399057358,0,76d70252b45512473e4aa986e27d6e3c7ff5f3505604044f055135677f7ccb84,84163601601
20170416,"PAYMENT RECEIVED",1306909740,0,8cfdf9d077be47a98de2e6e7033c4c9ff0b32b0be89a77598dc1766c83c1eabf,82764544243
20170416,"PAYMENT RECEIVED",1405845091,0,c9c84bd3af40b08cd76f0791d77627f1872229f74ae33f51d81e4c82d384a77b,81457634503
20170416,"PAYMENT RECEIVED",1286755462,0,97870a2f4b3ae402ae4a114df64870dd2b5166c95015b95afbacb69571b372d8,80051789412
20170415,"PAYMENT RECEIVED",1276756197,0,8825eb4d32a835fbc85c99b110a94f16e5d18d5f9a9a50a9cf0f781a67fc2c7f,78765033950
20170415,"PAYMENT RECEIVED",1389990259,0,2c484f6c8f7e86bcf261d2140fa52622f4dfc48d8b89b60e895c2387ba54f9f6,77488277753
20170415,"PAYMENT RECEIVED",1359401625,0,39a57b84d1c2b119f8257f865f58a21f2ca76f0393745fee31201ddff42c3537,76098287494
20170415,"PAYMENT RECEIVED",1360050482,0,0477723915efe81b7e0000e78f385c53266653fbd0c81b62e01dc410015eb5dc,74738885869
20170415,"PAYMENT RECEIVED",1330085100,0,d6551a60f8945db6c9500a0ce35973b5184844a74fba488f534895d1dbdc37d1,73378835387
20170415,"PAYMENT RECEIVED",1390273118,0,2ade4391b5a13a84f8c6994043f830769d81e3d6eab5871c7dec42554feeed67,72048750287
20170415,"PAYMENT RECEIVED",1429793558,0,a51f7f51ae5b6894467d0f0517569b0a351999625d29a167962c6a385d6aa469,70658477169
20170415,"PAYMENT RECEIVED",1426311089,0,3e15907f7cc851537ea6b3ba8f97ca13e119dd8ab6de3171e6ef469c5af495ef,69228683611
20170415,"PAYMENT RECEIVED",1371201810,0,ae5269f7062103a8e0a0274dcc227ad7406694147f40d4c8d8e047e95839e56a,67802372522
20170415,"PAYMENT RECEIVED",1318239584,0,036271176be7c0704d260ba20675c54d24d93e943a35d2feca3cd74624219dde,66431170712
20170415,"PAYMENT RECEIVED",1305602680,0,3388bf3f191478ac9b3352ac922e5094cb32b334d3e1978d45bcf56d23a6a0c2,65112931128
20170415,"PAYMENT RECEIVED",1345676701,0,54d86243925f6e22528cbda32a4407ecddbd59d492e6d7299b62aed4798f50a6,63807328448
20170415,"PAYMENT RECEIVED",1393624710,0,5a1e869b26052357143e729215e4c8c04e75be5a5914ab3df3629cf2608dcd7c,62461651747
20170415,"PAYMENT RECEIVED",1407908040,0,4697f180b1057b88944fae45d71a3daf3a1fc347bb309addf7c84497815f257f,61068027037
20170415,"PAYMENT RECEIVED",1357580596,0,ec3f06088721a22f493bb4c809efa6ad2196432e274fc2a2acc2894e135f22cd,59660118997
20170414,"PAYMENT RECEIVED",1366456108,0,19643ac59c4590874349764510fcb9a566f5e52c40a786369a3f0a9355c2fb45,58302538401
20170414,"PAYMENT RECEIVED",1526457865,0,817683528bddc579519b76621120db087c2f9c9ed3dab16070c17d998e8af000,56936082293
20170414,"PAYMENT RECEIVED",1355417177,0,3c8b73cb846ba0c1d2aa953f68810ebef477f906723fd231f9e2a1097555df52,55409624428
20170414,"PAYMENT RECEIVED",1386902898,0,a0de3a5d20c124c8a62e5c2b10b693c8907b22447108e3ec29d8d1036d76fb35,54054207251
20170414,"PAYMENT RECEIVED",1390032340,0,f637b68a0a367dcfd04639334529fda92f3b29489deca6e5bc7ba1a1d59bec45,52667304353
20170414,"PAYMENT RECEIVED",1401211499,0,d719fced70c78bf238739fc60d8d52888b531e9917ecb89e58a6b85ba78ec157,51277272013
20170414,"PAYMENT RECEIVED",1432423931,0,a7a44ff073aa8b901d342bdde82efe0e0e36dd3f2023251ce74f69987a1a4192,49876060514
20170414,"PAYMENT RECEIVED",1396580496,0,fe082719d8d746c1e6b75b9d712e7d08e6abc553d1b0bc7162519f4bf6b6f20d,48443636583
20170414,"PAYMENT RECEIVED",1458248716,0,2f8ee9c3fbac2cd9ddbca53725b398df9d44c960b3894606ef494bbd0c231b8c,47047056087
20170414,"PAYMENT RECEIVED",1343940478,0,ec06abb3ecdf77e2b5622a4bf25a008e81740d8f34580f040339a6917bc78f05,45588807371
20170414,"PAYMENT RECEIVED",1414803243,0,d42e9073af15629123e103a8051ad0efc6052659b754e4b3a56518bb986c3115,44244866893
20170414,"PAYMENT RECEIVED",1417937136,0,84f5176c9341021898a1b70c90ee46c8904db084de880ef887f0ca771f578e54,42830063650
20170413,"PAYMENT RECEIVED",1465839920,0,fe0bff4b02016acbe50e6c7097cfdce3b26bebcec21c94e9cfb640d2944e2992,41412126514
20170413,"PAYMENT RECEIVED",1461012614,0,08325679e4f8aacd59f07f7ac38197c0cef7710430582cd93a8e7fc934e4a44c,39946286594
20170413,"PAYMENT RECEIVED",1436959293,0,1f8391a5af9dc12ca2e6d27063e5d9e06acf4db341b9535475360a5b90738bb5,38485273980
20170413,"PAYMENT RECEIVED",1593042609,0,90c5fa4b600fb1271f5d495f24ec392026717f162c3f2cfce4b198a073c38aec,37048314687
20170413,"PAYMENT SENT",0,-400002076800,d253d84205108de3ee59b285191b5b89c192748ff0b50a508dd05f7fb73b31e0,35455272078
